year,total_pop,state_name,city_name,crime,cases,avg_case,state_pop
2003,521681,Oklahoma,Oklahoma City,total violent crime,4642,4473,4577940
2003,197268,Florida,Orlando,total violent crime,3322,6904.8,14693670
2003,1495903,Pennsylvania,Philadelphia,total violent crime,20620,12089.5,9156025
2003,1403228,Arizona,Phoenix,total violent crime,9722,5592.333333333333,11772075
2003,335302,Pennsylvania,Pittsburgh,total violent crime,3559,12089.5,9156025
2003,545271,Oregon,Portland,total violent crime,4436,4436,2726355
2003,714496,Maryland,Prince George's County,total violent crime,6917,6596.25,15186425
2003,310157,North Carolina,Raleigh,total violent crime,2004,4599,4890800
2003,439811,California,Sacramento,total violent crime,3420,9931.222222222223,48021355
2003,184022,Utah,Salt Lake City,total violent crime,1296,1296,920110
2003,1212789,Texas,San Antonio,total violent crime,7252,8624.857142857143,33423035
2003,1272746,California,San Diego,total violent crime,7366,9931.222222222223,48021355
2003,772065,California,San Francisco,total violent crime,5725,9931.222222222223,48021355
2003,909890,California,San Jose,total violent crime,3378,9931.222222222223,48021355
2003,576296,Washington,Seattle,total violent crime,3944,3944,2881480
2003,340256,Missouri,St. Louis,total violent crime,7424,6787.5,3931105
2003,1304366,New York,Suffolk County,total violent crime,2401,16890.75,53720910
2003,320908,Florida,Tampa,total violent crime,5733,6904.8,14693670
2003,514618,Arizona,Tucson,total violent crime,4709,5592.333333333333,11772075
2003,393907,Oklahoma,Tulsa,total violent crime,4304,4473,4577940
2003,439454,Virginia,Virginia Beach,total violent crime,932,790,7062010
2003,356123,Kansas,Wichita,total violent crime,2229,2229,1780615
2004,479074,New Mexico,Albuquerque,total violent crime,4720,4720,2395370
2004,360970,Texas,Arlington,total violent crime,1893,8563.57142857143,33701645
2004,430066,Georgia,Atlanta,total violent crime,7921,7921,2150330
2004,293655,Colorado,Aurora,total violent crime,1739,3114.5,4286715
2004,683298,Texas,Austin,total violent crime,3588,8563.57142857143,33701645
2004,634279,Maryland,Baltimore,total violent crime,11667,6722.25,15235290
2004,784118,Maryland,Baltimore County,total violent crime,6147,6722.25,15235290
2004,580087,Massachusetts,Boston,total violent crime,6917,6917,2900435
2004,285567,New York,Buffalo,total violent crime,3804,15880,53741200
2004,661883,North Carolina,Charlotte-Mecklenburg,total violent crime,7275,4571,4918665
2004,2882746,Illinois,Chicago,total violent crime,36863,36863,14413730
2004,318005,Ohio,Cincinnati,total violent crime,3668,5204.666666666667,7550880
2004,462260,Ohio,Cleveland,total violent crime,6007,5204.666666666667,7550880
2004,729911,Ohio,Columbus,total violent crime,5939,5204.666666666667,7550880
2004,1228613,Texas,Dallas,total violent crime,16165,8563.57142857143,33701645
2004,563688,Colorado,Denver,total violent crime,4490,3114.5,4286715
2004,914353,Michigan,Detroit,total violent crime,15913,15913,4571765
2004,593924,Texas,El Paso,total violent crime,3242,8563.57142857143,33701645
2004,973406,Virginia,Fairfax County,total violent crime,594,800,7086230
2004,594950,Texas,Fort Worth,total violent crime,3784,8563.57142857143,33701645
2004,456663,California,Fresno,total violent crime,3496,9225.444444444445,48278800
2004,906589,Hawaii,Honolulu,total violent crime,2507,2507,4532945
2004,2043446,Texas,Houston,total violent crime,23427,8563.57142857143,33701645
2004,800589,Indiana,Indianapolis,total violent crime,7067,7067,4002945
2004,790972,Florida,Jacksonville,total violent crime,6533,6185.4,14106635
2004,446659,Missouri,Kansas City,total violent crime,6449,6703,3909010
2004,1239805,Nevada,Las Vegas,total violent crime,9783,9783,6199025
2004,480945,California,Long Beach,total violent crime,3755,9225.444444444445,48278800
2004,3864018,California,Los Angeles,total violent crime,42786,9225.444444444445,48278800
2004,1049786,California,Los Angeles County,total violent crime,7201,9225.444444444445,48278800
2004,624697,Kentucky,Louisville,total violent crime,3280,3280,3123485
2004,652526,Tennessee,Memphis,total violent crime,10093,9354,6038300
2004,445006,Arizona,Mesa,total violent crime,2500,5612.666666666667,11982330
2004,385186,Florida,Miami,total violent crime,6461,6185.4,14106635
2004,1116701,Florida,Miami-Dade County,total violent crime,9193,6185.4,14106635
2004,590874,Wisconsin,Milwaukee,total violent crime,4637,4637,2954370
2004,376255,Minnesota,Minneapolis,total violent crime,4726,4726,1881275
2004,909204,Maryland,Montgomery County,total violent crime,1934,6722.25,15235290
2004,555134,Tennessee,Nashville,total violent crime,8615,9354,6038300
2004,1049729,New York,Nassau County,total violent crime,1760,15880,53741200
2004,471057,Louisiana,New Orleans,total violent crime,4467,4467,2355285
2004,8101321,New York,New York City,total violent crime,55688,15880,53741200
2004,279857,New Jersey,Newark,total violent crime,2867,2867,1399285
2004,403445,California,Oakland,total violent crime,5151,9225.444444444445,48278800
2004,525094,Oklahoma,Oklahoma City,total violent crime,4321,4504.5,4571145
2004,203764,Florida,Orlando,total violent crime,3562,6185.4,14106635
2004,1484224,Pennsylvania,Philadelphia,total violent crime,20902,12320.5,9092275
2004,1428973,Arizona,Phoenix,total violent crime,9465,5612.666666666667,11982330
2004,334231,Pennsylvania,Pittsburgh,total violent crime,3739,12320.5,9092275
2004,543838,Oregon,Portland,total violent crime,4034,4034,2719190
2004,719457,Maryland,Prince George's County,total violent crime,7141,6722.25,15235290
2004,321850,North Carolina,Raleigh,total violent crime,1867,4571,4918665
2004,450472,California,Sacramento,total violent crime,4730,9225.444444444445,48278800
2004,182768,Utah,Salt Lake City,total violent crime,1329,1329,913840
2004,1235128,Texas,San Antonio,total violent crime,7846,8563.57142857143,33701645
2004,1281366,California,San Diego,total violent crime,6774,9225.444444444445,48278800
2004,760353,California,San Francisco,total violent crime,5757,9225.444444444445,48278800
2004,908712,California,San Jose,total violent crime,3379,9225.444444444445,48278800
2004,575816,Washington,Seattle,total violent crime,3798,3798,2879080
2004,335143,Missouri,St. Louis,total violent crime,6957,6703,3909010
2004,1311623,New York,Suffolk County,total violent crime,2268,15880,53741200
2004,324704,Florida,Tampa,total violent crime,5178,6185.4,14106635
2004,522487,Arizona,Tucson,total violent crime,4873,5612.666666666667,11982330
2004,389135,Oklahoma,Tulsa,total violent crime,4688,4504.5,4571145
2004,443840,Virginia,Virginia Beach,total violent crime,1006,800,7086230
2004,356179,Kansas,Wichita,total violent crime,2887,2887,1780895
2005,490631,New Mexico,Albuquerque,total violent crime,4670,4670,2453155
2005,365380,Texas,Arlington,total violent crime,2369,8532.285714285714,34030590
2005,430666,Georgia,Atlanta,total violent crime,7213,7213,2153330
2005,295888,Colorado,Aurora,total violent crime,1835,3140.5,4302200
2005,693019,Texas,Austin,total violent crime,3393,8532.285714285714,34030590
2005,641097,Maryland,Baltimore,total violent crime,11248,6792,15304340
2005,786768,Maryland,Baltimore County,total violent crime,5609,6792,15304340
2005,567589,Massachusetts,Boston,total violent crime,7479,7479,2837945
2005,283269,New York,Buffalo,total violent crime,3938,15700,53818020
2005,677122,North Carolina,Charlotte-Mecklenburg,total violent crime,7933,4991.5,5046030
2005,2873441,Illinois,Chicago,total violent crime,36050,36050,14367205
2005,314292,Ohio,Cincinnati,total violent crime,3738,5457,7517530
2005,458885,Ohio,Cleveland,total violent crime,6430,5457,7517530
2005,730329,Ohio,Columbus,total violent crime,6203,5457,7517530
2005,1230303,Texas,Dallas,total violent crime,15429,8532.285714285714,34030590
2005,564552,Colorado,Denver,total violent crime,4446,3140.5,4302200
2005,900932,Michigan,Detroit,total violent crime,21274,21274,4504660
2005,601839,Texas,El Paso,total violent crime,2621,8532.285714285714,34030590
2005,980586,Virginia,Fairfax County,total violent crime,575,857,7135170
2005,613261,Texas,Fort Worth,total violent crime,3920,8532.285714285714,34030590
2005,460758,California,Fresno,total violent crime,3897,8173.222222222223,48301090
2005,908521,Hawaii,Honolulu,total violent crime,2570,2570,4542605
2005,2045732,Texas,Houston,total violent crime,23987,8532.285714285714,34030590
2005,800304,Indiana,Indianapolis,total violent crime,7948,7948,4001520
2005,795259,Florida,Jacksonville,total violent crime,6600,6101,14297195
2005,447915,Missouri,Kansas City,total violent crime,6536,7429.5,3969600
2005,1281698,Nevada,Las Vegas,total violent crime,9530,9530,6408490
2005,479729,California,Long Beach,total violent crime,3399,8173.222222222223,48301090
2005,3871077,California,Los Angeles,total violent crime,31767,8173.222222222223,48301090
2005,1058840,California,Los Angeles County,total violent crime,7459,8173.222222222223,48301090
2005,623735,Kentucky,Louisville,total violent crime,3896,3896,3118675
2005,678988,Tennessee,Memphis,total violent crime,12637,10809.5,6180110
2005,452340,Arizona,Mesa,total violent crime,2280,6006.333333333333,12240415
2005,388295,Florida,Miami,total violent crime,6134,6101,14297195
2005,1136560,Florida,Miami-Dade County,total violent crime,9263,6101,14297195
2005,586500,Wisconsin,Milwaukee,total violent crime,6027,6027,2932500
2005,376277,Minnesota,Minneapolis,total violent crime,5472,5472,1881385
2005,910985,Maryland,Montgomery County,total violent crime,2079,6792,15304340
2005,557034,Tennessee,Nashville,total violent crime,8982,10809.5,6180110
2005,1048386,New York,Nassau County,total violent crime,1793,15700,53818020
2005,463072,Louisiana,New Orleans,total violent crime,2090,2090,2315360
2005,8115690,New York,New York City,total violent crime,54623,15700,53818020
2005,281063,New Jersey,Newark,total violent crime,2821,2821,1405315
2005,400619,California,Oakland,total violent crime,5692,8173.222222222223,48301090
2005,531688,Oklahoma,Oklahoma City,total violent crime,4538,4766.5,4590510
2005,210290,Florida,Orlando,total violent crime,3801,6101,14297195
2005,1472915,Pennsylvania,Philadelphia,total violent crime,21609,12497,9018475
2005,1466296,Arizona,Phoenix,total violent crime,10691,6006.333333333333,12240415
2005,330780,Pennsylvania,Pittsburgh,total violent crime,3385,12497,9018475
2005,540389,Oregon,Portland,total violent crime,3858,3858,2701945
2005,722018,Maryland,Prince George's County,total violent crime,8232,6792,15304340
2005,332084,North Carolina,Raleigh,total violent crime,2050,4991.5,5046030
2005,457347,California,Sacramento,total violent crime,5265,8173.222222222223,48301090
2005,184627,Utah,Salt Lake City,total violent crime,1301,1301,923135
2005,1256584,Texas,San Antonio,total violent crime,8007,8532.285714285714,34030590
2005,1272148,California,San Diego,total violent crime,6603,8173.222222222223,48301090
2005,749172,California,San Francisco,total violent crime,5985,8173.222222222223,48301090
2005,910528,California,San Jose,total violent crime,3492,8173.222222222223,48301090
2005,579215,Washington,Seattle,total violent crime,4109,4109,2896075
2005,346005,Missouri,St. Louis,total violent crime,8323,7429.5,3969600
2005,1316259,New York,Suffolk County,total violent crime,2446,15700,53818020
2005,329035,Florida,Tampa,total violent crime,4707,6101,14297195
2005,529447,Arizona,Tucson,total violent crime,5048,6006.333333333333,12240415
2005,386414,Oklahoma,Tulsa,total violent crime,4995,4766.5,4590510
2005,446448,Virginia,Virginia Beach,total violent crime,1139,857,7135170
2005,355011,Kansas,Wichita,total violent crime,2644,2644,1775055
2006,500955,New Mexico,Albuquerque,total violent crime,4550,4550,2504775
2006,373086,Texas,Arlington,total violent crime,2728,8616,34771360
2006,485804,Georgia,Atlanta,total violent crime,7548,7548,2429020
2006,302855,Colorado,Aurora,total violent crime,1857,3090.5,4356600
2006,709813,Texas,Austin,total violent crime,3658,8616,34771360
2006,637556,Maryland,Baltimore,total violent crime,10816,6381.75,15215130
2006,788266,Maryland,Baltimore County,total violent crime,5664,6381.75,15215130
2006,562393,Massachusetts,Boston,total violent crime,7533,7533,2811965
2006,280494,New York,Buffalo,total violent crime,3957,15084.25,54028235
2006,699398,North Carolina,Charlotte-Mecklenburg,total violent crime,7532,4877.5,5238715
2006,2857796,Illinois,Chicago,total violent crime,35363,35363,14288980
2006,309104,Ohio,Cincinnati,total violent crime,3777,5586.333333333333,7467050
2006,452759,Ohio,Cleveland,total violent crime,7030,5586.333333333333,7467050
2006,731547,Ohio,Columbus,total violent crime,5952,5586.333333333333,7467050
2006,1248223,Texas,Dallas,total violent crime,15058,8616,34771360
2006,568465,Colorado,Denver,total violent crime,4324,3090.5,4356600
2006,884462,Michigan,Detroit,total violent crime,21391,21391,4422310
2006,615553,Texas,El Paso,total violent crime,2422,8616,34771360
2006,979381,Virginia,Fairfax County,total violent crime,764,1009.5,7110825
2006,641752,Texas,Fort Worth,total violent crime,4219,8616,34771360
2006,465269,California,Fresno,total violent crime,3524,8266.666666666666,48417200
2006,912693,Hawaii,Honolulu,total violent crime,2745,2745,4563465
2006,2073729,Texas,Houston,total violent crime,24250,8616,34771360
2006,800969,Indiana,Indianapolis,total violent crime,7689,7689,4004845
2006,795822,Florida,Jacksonville,total violent crime,6663,5956,14411605
2006,448218,Missouri,Kansas City,total violent crime,6471,7538,3975485
2006,1315625,Nevada,Las Vegas,total violent crime,12931,12931,6578125
2006,478283,California,Long Beach,total violent crime,3420,8266.666666666666,48417200
2006,3879455,California,Los Angeles,total violent crime,30526,8266.666666666666,48417200
2006,1067567,California,Los Angeles County,total violent crime,7290,8266.666666666666,48417200
2006,626018,Kentucky,Louisville,total violent crime,3836,3836,3130090
2006,680828,Tennessee,Memphis,total violent crime,13557,11061,6208205
2006,459705,Arizona,Mesa,total violent crime,2084,5953,12561900
2006,392934,Florida,Miami,total violent crime,5931,5956,14411605
2006,1145259,Florida,Miami-Dade County,total violent crime,9047,5956,14411605
2006,581005,Wisconsin,Milwaukee,total violent crime,7802,7802,2905025
2006,375302,Minnesota,Minneapolis,total violent crime,6374,6374,1876510
2006,911532,Maryland,Montgomery County,total violent crime,2155,6381.75,15215130
2006,560813,Tennessee,Nashville,total violent crime,8565,11061,6208205
2006,1044248,New York,Nassau County,total violent crime,1813,15084.25,54028235
2006,431153,Louisiana,New Orleans,total violent crime,2255,2255,2155765
2006,8165001,New York,New York City,total violent crime,52086,15084.25,54028235
2006,280877,New Jersey,Newark,total violent crime,2839,2839,1404385
2006,398834,California,Oakland,total violent crime,7599,8266.666666666666,48417200
2006,536016,Oklahoma,Oklahoma City,total violent crime,4301,4558.5,4609250
2006,216819,Florida,Orlando,total violent crime,4300,5956,14411605
2006,1464576,Pennsylvania,Philadelphia,total violent crime,22884,13178.5,8945900
2006,1517443,Arizona,Phoenix,total violent crime,11195,5953,12561900
2006,324604,Pennsylvania,Pittsburgh,total violent crime,3473,13178.5,8945900
2006,542174,Oregon,Portland,total violent crime,3872,3872,2710870
2006,705672,Maryland,Prince George's County,total violent crime,6892,6381.75,15215130
2006,348345,North Carolina,Raleigh,total violent crime,2223,4877.5,5238715
2006,460552,California,Sacramento,total violent crime,5556,8266.666666666666,48417200
2006,183901,Utah,Salt Lake City,total violent crime,1504,1504,919505
2006,1292116,Texas,San Antonio,total violent crime,7977,8616,34771360
2006,1266847,California,San Diego,total violent crime,6391,8266.666666666666,48417200
2006,746085,California,San Francisco,total violent crime,6533,8266.666666666666,48417200
2006,920548,California,San Jose,total violent crime,3561,8266.666666666666,48417200
2006,583772,Washington,Seattle,total violent crime,4152,4152,2918860
2006,346879,Missouri,St. Louis,total violent crime,8605,7538,3975485
2006,1315904,New York,Suffolk County,total violent crime,2481,15084.25,54028235
2006,331487,Florida,Tampa,total violent crime,3839,5956,14411605
2006,535232,Arizona,Tucson,total violent crime,4580,5953,12561900
2006,385834,Oklahoma,Tulsa,total violent crime,4816,4558.5,4609250
2006,442784,Virginia,Virginia Beach,total violent crime,1255,1009.5,7110825
2006,357372,Kansas,Wichita,total violent crime,3325,3325,1786860
2007,513124,New Mexico,Albuquerque,total violent crime,5080,5080,2565620
2007,372073,Texas,Arlington,total violent crime,2588,8378.42857142857,35505710
2007,497290,Georgia,Atlanta,total violent crime,8075,8075,2486450
2007,307621,Colorado,Aurora,total violent crime,1685,2606.5,4405040
2007,716817,Texas,Austin,total violent crime,3871,8378.42857142857,35505710
2007,624237,Maryland,Baltimore,total violent crime,10182,5926.5,14845165
2007,785567,Maryland,Baltimore County,total violent crime,5331,5926.5,14845165
2007,591855,Massachusetts,Boston,total violent crime,6837,6837,2959275
2007,273832,New York,Buffalo,total violent crime,3490,14446.75,54166365
2007,733291,North Carolina,Charlotte-Mecklenburg,total violent crime,7233,4665.5,5502055
2007,2824434,Illinois,Chicago,total violent crime,34936,34936,14122170
2007,332388,Ohio,Cincinnati,total violent crime,3595,5452.333333333333,7541285
2007,439888,Ohio,Cleveland,total violent crime,6460,5452.333333333333,7541285
2007,735981,Ohio,Columbus,total violent crime,6302,5452.333333333333,7541285
2007,1239104,Texas,Dallas,total violent crime,13248,8378.42857142857,35505710
2007,573387,Colorado,Denver,total violent crime,3528,2606.5,4405040
2007,860971,Michigan,Detroit,total violent crime,19690,19690,4304855
2007,616029,Texas,El Paso,total violent crime,2574,8378.42857142857,35505710
2007,976392,Virginia,Fairfax County,total violent crime,873,978.5,7061675
2007,670693,Texas,Fort Worth,total violent crime,4477,8378.42857142857,35505710
2007,472170,California,Fresno,total violent crime,3043,7921.888888888889,47978435
2007,905903,Hawaii,Honolulu,total violent crime,2613,2613,4529515
2007,2169544,Texas,Houston,total violent crime,24564,8378.42857142857,35505710
2007,797268,Indiana,Indianapolis,total violent crime,9841,9841,3986340
2007,797350,Florida,Jacksonville,total violent crime,8146,6144.6,14258170
2007,447725,Missouri,Kansas City,total violent crime,8380,8017,3979610
2007,1341156,Nevada,Las Vegas,total violent crime,13641,13641,6705780
2007,473959,California,Long Beach,total violent crime,3426,7921.888888888889,47978435
2007,3870487,California,Los Angeles,total violent crime,27806,7921.888888888889,47978435
2007,992436,California,Los Angeles County,total violent crime,7784,7921.888888888889,47978435
2007,624030,Kentucky,Louisville,total violent crime,4238,4238,3120150
2007,669264,Tennessee,Memphis,total violent crime,13065,10789,6167165
2007,454576,Arizona,Mesa,total violent crime,2224,5828.333333333333,12597865
2007,410252,Florida,Miami,total violent crime,6119,6144.6,14258170
2007,1082395,Florida,Miami-Dade County,total violent crime,8614,6144.6,14258170
2007,572938,Wisconsin,Milwaukee,total violent crime,8057,8057,2864690
2007,371240,Minnesota,Minneapolis,total violent crime,5580,5580,1856200
2007,911528,Maryland,Montgomery County,total violent crime,2059,5926.5,14845165
2007,564169,Tennessee,Nashville,total violent crime,8513,10789,6167165
2007,1030495,New York,Nassau County,total violent crime,1639,14446.75,54166365
2007,220614,Louisiana,New Orleans,total violent crime,3451,3451,1103070
2007,8220196,New York,New York City,total violent crime,50453,14446.75,54166365
2007,280158,New Jersey,Newark,total violent crime,2415,2415,1400790
2007,396541,California,Oakland,total violent crime,7605,7921.888888888889,47978435
2007,542199,Oklahoma,Oklahoma City,total violent crime,4612,4582,4618340
2007,224417,Florida,Orlando,total violent crime,4269,6144.6,14258170
2007,1435533,Pennsylvania,Philadelphia,total violent crime,21180,12317.5,8738560
2007,1541698,Arizona,Phoenix,total violent crime,11158,5828.333333333333,12597865
2007,312179,Pennsylvania,Pittsburgh,total violent crime,3455,12317.5,8738560
2007,538133,Oregon,Portland,total violent crime,3701,3701,2690665
2007,647701,Maryland,Prince George's County,total violent crime,6134,5926.5,14845165
2007,367120,North Carolina,Raleigh,total violent crime,2098,4665.5,5502055
2007,460546,California,Sacramento,total violent crime,5128,7921.888888888889,47978435
2007,178449,Utah,Salt Lake City,total violent crime,1504,1504,892245
2007,1316882,Texas,San Antonio,total violent crime,7327,8378.42857142857,35505710
2007,1261196,California,San Diego,total violent crime,6332,7921.888888888889,47978435
2007,733799,California,San Francisco,total violent crime,6414,7921.888888888889,47978435
2007,934553,California,San Jose,total violent crime,3759,7921.888888888889,47978435
2007,585118,Washington,Seattle,total violent crime,3667,3667,2925590
2007,348197,Missouri,St. Louis,total violent crime,7654,8017,3979610
2007,1308750,New York,Suffolk County,total violent crime,2205,14446.75,54166365
2007,337220,Florida,Tampa,total violent crime,3575,6144.6,14258170
2007,523299,Arizona,Tucson,total violent crime,4103,5828.333333333333,12597865
2007,381469,Oklahoma,Tulsa,total violent crime,4552,4582,4618340
2007,435943,Virginia,Virginia Beach,total violent crime,1084,978.5,7061675
2007,358294,Kansas,Wichita,total violent crime,3391,3391,1791470
2008,527464,New Mexico,Albuquerque,total violent crime,4718,4718,2637320
2008,375836,Texas,Arlington,total violent crime,2262,8506.714285714286,36547215
2008,533016,Georgia,Atlanta,total violent crime,7403,7403,2665080
2008,316323,Colorado,Aurora,total violent crime,1621,2490,4546020
2008,753535,Texas,Austin,total violent crime,3935,8506.714285714286,36547215
2008,634549,Maryland,Baltimore,total violent crime,10080,5758.5,14891680
2008,787558,Maryland,Baltimore County,total violent crime,4901,5758.5,14891680
2008,604465,Massachusetts,Boston,total violent crime,6676,6676,3022325
2008,270289,New York,Buffalo,total violent crime,3716,13978.5,55227095
2008,758769,North Carolina,Charlotte-Mecklenburg,total violent crime,7070,4657.5,5737150
2008,2829304,Illinois,Chicago,total violent crime,35789,35789,14146520
2008,332608,Ohio,Cincinnati,total violent crime,4214,5407.333333333333,7589735
2008,433452,Ohio,Cleveland,total violent crime,6154,5407.333333333333,7589735
2008,751887,Ohio,Columbus,total violent crime,5854,5407.333333333333,7589735
2008,1276214,Texas,Dallas,total violent crime,11420,8506.714285714286,36547215
2008,592881,Colorado,Denver,total violent crime,3359,2490,4546020
2008,905783,Michigan,Detroit,total violent crime,17982,17982,4528915
2008,612374,Texas,El Paso,total violent crime,2825,8506.714285714286,36547215
2008,974142,Virginia,Fairfax County,total violent crime,732,886,7041525
2008,701345,Texas,Fort Worth,total violent crime,4627,8506.714285714286,36547215
2008,475723,California,Fresno,total violent crime,2782,7650.444444444444,48418335
2008,906349,Hawaii,Honolulu,total violent crime,2575,2575,4531745
2008,2238895,Texas,Houston,total violent crime,24779,8506.714285714286,36547215
2008,808329,Indiana,Indianapolis,total violent crime,9735,9735,4041645
2008,806080,Florida,Jacksonville,total violent crime,8032,5858.8,14289675
2008,451454,Missouri,Kansas City,total violent crime,6269,6826,4038290
2008,1353175,Nevada,Las Vegas,total violent crime,13324,13324,6765875
2008,467055,California,Long Beach,total violent crime,3158,7650.444444444444,48418335
2008,3850920,California,Los Angeles,total violent crime,26553,7650.444444444444,48418335
2008,1006321,California,Los Angeles County,total violent crime,7362,7650.444444444444,48418335
2008,629679,Kentucky,Louisville,total violent crime,4306,4306,3148395
2008,672046,Tennessee,Memphis,total violent crime,12939,10652,6371135
2008,456821,Arizona,Mesa,total violent crime,2289,5668.666666666667,12857880
2008,427740,Florida,Miami,total violent crime,5709,5858.8,14289675
2008,1057396,Florida,Miami-Dade County,total violent crime,8749,5858.8,14289675
2008,602131,Wisconsin,Milwaukee,total violent crime,7404,7404,3010655
2008,376753,Minnesota,Minneapolis,total violent crime,4779,4779,1883765
2008,922771,Maryland,Montgomery County,total violent crime,2087,5758.5,14891680
2008,602181,Tennessee,Nashville,total violent crime,8365,10652,6371135
2008,1069316,New York,Nassau County,total violent crime,1602,13978.5,55227095
2008,281440,Louisiana,New Orleans,total violent crime,2869,2869,1407200
2008,8345075,New York,New York City,total violent crime,48430,13978.5,55227095
2008,279788,New Jersey,Newark,total violent crime,2660,2660,1398940
2008,401587,California,Oakland,total violent crime,7905,7650.444444444444,48418335
2008,552452,Oklahoma,Oklahoma City,total violent crime,5400,5161,4677030
2008,229808,Florida,Orlando,total violent crime,3829,5858.8,14289675
2008,1441117,Pennsylvania,Philadelphia,total violent crime,20771,12064.5,8754370
2008,1585838,Arizona,Phoenix,total violent crime,10465,5668.666666666667,12857880
2008,309757,Pennsylvania,Pittsburgh,total violent crime,3358,12064.5,8754370
2008,553023,Oregon,Portland,total violent crime,3445,3445,2765115
2008,633458,Maryland,Prince George's County,total violent crime,5966,5758.5,14891680
2008,388661,North Carolina,Raleigh,total violent crime,2245,4657.5,5737150
2008,467065,California,Sacramento,total violent crime,4660,7650.444444444444,48418335
2008,180514,Utah,Salt Lake City,total violent crime,1424,1424,902570
2008,1351244,Texas,San Antonio,total violent crime,9699,8506.714285714286,36547215
2008,1271655,California,San Diego,total violent crime,6047,7650.444444444444,48418335
2008,798144,California,San Francisco,total violent crime,6744,7650.444444444444,48418335
2008,945197,California,San Jose,total violent crime,3643,7650.444444444444,48418335
2008,598077,Washington,Seattle,total violent crime,3447,3447,2990385
2008,356204,Missouri,St. Louis,total violent crime,7383,6826,4038290
2008,1360739,New York,Suffolk County,total violent crime,2166,13978.5,55227095
2008,336911,Florida,Tampa,total violent crime,2975,5858.8,14289675
2008,528917,Arizona,Tucson,total violent crime,4252,5668.666666666667,12857880
2008,382954,Oklahoma,Tulsa,total violent crime,4922,5161,4677030
2008,434163,Virginia,Virginia Beach,total violent crime,1040,886,7041525
2008,362602,Kansas,Wichita,total violent crime,3097,3097,1813010
2009,530636,New Mexico,Albuquerque,total violent crime,4082,4082,2653180
2009,379104,Texas,Arlington,total violent crime,2330,8155.285714285715,37141575
2009,552901,Georgia,Atlanta,total violent crime,6359,6359,2764505
2009,324014,Colorado,Aurora,total violent crime,1520,2496.5,4643470
2009,768970,Texas,Austin,total violent crime,4024,8155.285714285715,37141575
2009,638755,Maryland,Baltimore,total violent crime,9664,5392.25,15061565
2009,792855,Maryland,Baltimore County,total violent crime,4534,5392.25,15061565
2009,624222,Massachusetts,Boston,total violent crime,6192,6192,3121110
2009,268655,New York,Buffalo,total violent crime,3920,13546,55386100
2009,777708,North Carolina,Charlotte-Mecklenburg,total violent crime,5625,3813,5918565
2009,2848431,Illinois,Chicago,total violent crime,33501,33501,14242155
2009,333568,Ohio,Cincinnati,total violent crime,3983,5117.333333333333,7610985
2009,429238,Ohio,Cleveland,total violent crime,5994,5117.333333333333,7610985
2009,759391,Ohio,Columbus,total violent crime,5375,5117.333333333333,7610985
2009,1290266,Texas,Dallas,total violent crime,10221,8155.285714285715,37141575
2009,604680,Colorado,Denver,total violent crime,3473,2496.5,4643470
2009,908441,Michigan,Detroit,total violent crime,18094,18094,4542205
2009,618812,Texas,El Paso,total violent crime,2830,8155.285714285715,37141575
2009,986646,Virginia,Fairfax County,total violent crime,705,800.5,7114105
2009,723456,Texas,Fort Worth,total violent crime,4245,8155.285714285715,37141575
2009,481370,California,Fresno,total violent crime,2933,6998.777777777777,48814720
2009,907124,Hawaii,Honolulu,total violent crime,2537,2537,4535620
2009,2273771,Texas,Houston,total violent crime,25593,8155.285714285715,37141575
2009,813471,Indiana,Indianapolis,total violent crime,9759,9759,4067355
2009,810064,Florida,Jacksonville,total violent crime,6772,4996.2,14802470
2009,484684,Missouri,Kansas City,total violent crime,6303,6828,4199460
2009,1377282,Nevada,Las Vegas,total violent crime,13039,13039,6886410
2009,463969,California,Long Beach,total violent crime,3161,6998.777777777777,48814720
2009,3848776,California,Los Angeles,total violent crime,24070,6998.777777777777,48814720
2009,1015431,California,Los Angeles County,total violent crime,6540,6998.777777777777,48814720
2009,631260,Kentucky,Louisville,total violent crime,3769,3769,3156300
2009,667421,Tennessee,Memphis,total violent crime,12072,9515.5,6387985
2009,470833,Arizona,Mesa,total violent crime,2000,4763.333333333333,13081055
2009,419205,Florida,Miami,total violent crime,4983,4996.2,14802470
2009,1150883,Florida,Miami-Dade County,total violent crime,7815,4996.2,14802470
2009,604673,Wisconsin,Milwaukee,total violent crime,6661,6661,3023365
2009,382618,Minnesota,Minneapolis,total violent crime,4242,4242,1913090
2009,944041,Maryland,Montgomery County,total violent crime,2033,5392.25,15061565
2009,610176,Tennessee,Nashville,total violent crime,6959,9515.5,6387985
2009,1056423,New York,Nassau County,total violent crime,1640,13546,55386100
2009,336425,Louisiana,New Orleans,total violent crime,2614,2614,1682125
2009,8400907,New York,New York City,total violent crime,46357,13546,55386100
2009,279203,New Jersey,Newark,total violent crime,2597,2597,1396015
2009,404553,California,Oakland,total violent crime,6793,6998.777777777777,48814720
2009,556939,Oklahoma,Oklahoma City,total violent crime,5181,4738,4708950
2009,235109,Florida,Orlando,total violent crime,2814,4996.2,14802470
2009,1547605,Pennsylvania,Philadelphia,total violent crime,19163,11125,9299185
2009,1597397,Arizona,Phoenix,total violent crime,8730,4763.333333333333,13081055
2009,312232,Pennsylvania,Pittsburgh,total violent crime,3087,11125,9299185
