year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
1994,565183,44,233,1086,4006,5369,12,949.957801278524,7.78508907734309,41.225585341385,192.150153136241,708.796973723555,TX,Texas,El Paso,"El Paso, Texas"
1994,472288,132,413,2379,3111,6035,12,1277.82200691104,27.949048038485,87.446642726472,503.718070329968,658.708245816112,TX,Texas,Fort Worth,"Fort Worth, Texas"
1994,382655,84,192,2810,3113,6199,12,1619.9971253479,21.9518887770969,50.1757457762214,734.34294599574,813.52654479884,CA,California,Fresno,"Fresno, California"
1994,1758016,375,931,9981,11699,22986,12,1307.49663256762,21.3308638829226,52.9574247333358,567.742273107867,665.466070843496,TX,Texas,Houston,"Houston, Texas"
1994,380302,108,483,2454,3422,6467,12,1700.49066268387,28.3984833106321,127.004328139216,645.276648558251,899.811202675768,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
1994,685776,106,648,3427,6242,10423,12,1519.88404376939,15.4569422085346,94.4914957653811,499.725858006113,910.209747789366,FL,Florida,Jacksonville,"Jacksonville, Florida"
1994,439089,142,490,3727,6334,10693,12,2435.26938729961,32.3396851207842,111.594688092847,848.802862289877,1442.53215179611,MO,Missouri,Kansas City,"Kansas City, Missouri"
1994,752577,105,574,3805,4934,9418,12,1251.43340814295,13.9520607193682,76.2712652658798,505.596105116154,655.613977041552,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
1994,446383,80,167,3425,2652,6324,12,1416.72061884077,17.9218294603513,37.4118189984834,767.278323771291,594.108646610646,CA,California,Long Beach,"Long Beach, California"
1994,3550381,845,1554,30817,39886,73102,12,2058.99028864789,23.80026256337,43.7699503236413,867.991350787422,1123.42872497346,CA,California,Los Angeles,"Los Angeles, California"
1994,953814,209,263,4095,10511,15078,12,1580.8113531569,21.9120289700088,27.5735101392934,429.328988670747,1101.99682537686,CA,California,Los Angeles County,"Los Angeles County, California"
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KY,Kentucky,Louisville,"Louisville, Kentucky"
1994,628375,159,695,4988,4013,9855,12,1568.33101253233,25.3033618460314,110.602745176049,793.793515018898,638.631390491347,TN,Tennessee,Memphis,"Memphis, Tennessee"
1994,315456,17,120,407,1820,2364,12,749.391357273281,5.38902414282816,38.0401704199635,129.019578007709,576.94258470278,AZ,Arizona,Mesa,"Mesa, Arizona"
1994,379980,116,221,5841,6793,12971,12,3413.60071582715,30.527922522238,58.160955839781,1537.18616769304,1787.72566977209,FL,Florida,Miami,"Miami, Florida"
1994,1125748,162,730,7021,11605,19518,12,1733.78056190195,14.3904319616824,64.8457736544946,623.67421483316,1030.87014145262,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
1994,628737,139,429,4017,1977,6562,12,1043.67963075181,22.1078129647213,68.2320270637803,638.899889779033,314.439900944274,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
1994,370834,62,578,3444,2990,7074,12,1907.59207623896,16.7190710668385,155.864888332785,928.717431519224,806.290685320116,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
1994,781306,34,193,869,1050,2146,12,274.668311775412,4.35168807099907,24.7022293442006,111.224027461712,134.390366898501,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1994,521301,73,508,2652,6142,9375,12,1798.38519396663,14.0034260436869,97.4484990437387,508.727203669281,1178.20606520993,TN,Tennessee,Nashville,"Nashville, Tennessee"
1994,NA,23326,NA,NA,NA,1857670,NA,713.6,9,NA,NA,NA,NA,NA,National,"National, NA"
1994,493990,424,436,4822,3639,9321,12,1886.88030122067,85.8316969979149,88.260895969554,976.133120103646,736.654588149558,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1994,271025,96,207,5775,4331,10409,12,3840.60511022968,35.4210866156259,76.3767180149433,2130.79974172124,1598.00756387787,NJ,New Jersey,Newark,"Newark, New Jersey"
1994,379695,140,323,3877,3990,8330,12,2193.86612939333,36.8716996536694,85.0682784866801,1021.0827111234,1050.84344012958,CA,California,Oakland,"Oakland, California"
1994,461271,65,546,1748,4112,6471,12,1402.86295908479,14.0914993572108,118.368594600571,378.95293656007,891.449928566938,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
1994,180288,17,144,1095,2853,4109,12,2279.13116790912,9.42935747248846,79.872204472843407,607.36155484558,1582.46805111821,FL,Florida,Orlando,"Orlando, Florida"
1994,1560576,404,721,12706,6807,20638,12,1322.46042486877,25.8878772965879,46.2008899278215,814.18655675853,436.185100885827,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1994,1076108,231,438,3451,7507,11627,12,1080.46775974159,21.4662468822832,40.7022343482253,320.692718574716,697.606559936363,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1994,368594,64,261,2469,1311,4105,12,1113.69148711048,17.3632777527578,70.8096170854653,669.842699555609,355.675892716648,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1994,463072,50,400,2344,6014,8808,12,1902.08002211319,10.7974569829314,86.379655863451,506.184783359823,1298.71812590699,OR,Oregon,Portland,"Portland, Oregon"
1994,637404,115,380,3498,3385,7378,12,1157.50764036624,18.0419325890644,59.6168207290823,548.788523448237,531.060363599852,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1994,389458,62,174,2292,2170,4698,12,1206.2918209409,15.9195600039029,44.6774748496629,588.510185950732,557.1846001366,CA,California,Sacramento,"Sacramento, California"
1994,174827,20,158,502,640,1320,12,755.032117464694,11.4398805676469,90.3750564844103,287.141002247937,366.0761781647,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
1994,999900,194,565,2781,2931,6471,12,647.164716471647,19.4019401940194,56.5056505650565,278.127812781278,293.129312931293,TX,Texas,San Antonio,"San Antonio, Texas"
1994,1168785,113,403,3845,8238,12599,12,1077.95702374688,9.66815967008475,34.4802508587978,328.974105588282,704.834507629718,CA,California,San Diego,"San Diego, California"
1994,741568,91,292,6624,3830,10837,12,1461.3629498576,12.271295417278,39.3760248554414,893.242426857685,516.473202727194,CA,California,San Francisco,"San Francisco, California"
1994,815235,33,375,1109,4398,5915,12,725.55766128785,4.04791256508859,45.9990064214613,136.034394990402,539.476347310898,CA,California,San Jose,"San Jose, California"
1994,390437,248,304,6025,8067,14644,12,3750.66912203505,63.5185702174743,77.8614731698072,1543.14268371082,2066.14639493696,MO,Missouri,St. Louis,"St. Louis, Missouri"
1994,294663,62,298,3378,6524,10262,12,3482.62252132097,21.040985804122,101.132480155296,1146.39435558587,2214.05469977568,FL,Florida,Tampa,"Tampa, Florida"
1994,441402,37,289,1012,3544,4882,12,1106.02126859416,8.38238159319623,65.4731967684786,229.26946411661,802.896226115876,AZ,Arizona,Tucson,"Tucson, Arizona"
1994,381640,42,296,1071,3230,4639,12,1215.54344408343,11.0051357300073,77.5600041924327,280.630961115187,846.347343045802,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
1994,57e4,399,249,6311,8218,15177,12,2662.63157894737,70,43.6842105263158,1107.19298245614,1441.75438596491,DC,NA,Washington,"Washington, NA"
1994,316629,42,224,1060,1024,2350,12,742.193545126947,13.2647357001412,70.7452570674196,334.776662908325,323.406889451061,KS,Kansas,Wichita,"Wichita, Kansas"
1995,419714,53,296,1623,2763,4735,12,1128.14916824314,12.6276464449601,70.5242141077019,386.691890191893,658.305417498582,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
1995,292324,9,154,521,1892,2576,12,881.213995429729,3.07877560515045,52.6812714659077,178.226898920376,647.227049438294,TX,Texas,Arlington,"Arlington, Texas"
1995,404337,184,441,5260,8859,14744,12,3646.46322250994,45.5065947464615,109.067436321682,1300.8950454695,2190.9941459723,GA,Georgia,Atlanta,"Atlanta, Georgia"
1995,256957,18,138,549,1253,1958,12,761.995197640072,7.00506310394346,53.7054837968999,213.654424670276,487.630226068953,CO,Colorado,Aurora,"Aurora, Colorado"
1995,523691,46,308,1336,2360,4050,12,773.35680773586,8.78380571749371,58.8133078475666,255.11227040373,450.647423767069,TX,Texas,Austin,"Austin, Texas"
1995,712209,322,683,11353,9134,21492,12,3017.65352586109,45.2114477632268,95.898816218273,1594.05455421091,1282.48870766868,MD,Maryland,Baltimore,"Baltimore, Maryland"
1995,716904,38,248,2468,4909,7663,12,1068.90183343934,5.30057022976577,34.5931951837345,344.258087554261,684.749980471583,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
1995,2749811,824,2896,30086,39205,73011,12,2655.12793424712,29.9656958241857,105.316329013158,1094.11155893987,1425.7343504699,IL,Illinois,Chicago,"Chicago, Illinois"
1995,359749,50,408,2155,2027,4640,12,1289.7881578545,13.8985792872253,113.412406983758,599.028767279409,563.448404304112,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
1995,495074,129,689,4224,3108,8150,12,1646.21854510639,26.0567107139539,139.171113813289,853.205783377838,627.784937201307,OH,Ohio,Cleveland,"Cleveland, Ohio"
1995,638729,77,636,3329,2582,6624,12,1037.05953542113,12.0551908555898,99.5727452487675,521.191303354005,404.240295962764,OH,Ohio,Columbus,"Columbus, Ohio"
1995,1042088,276,852,5899,8942,15969,12,1532.40417316004,26.4852872310208,81.7589301479338,566.07503397026,858.084921810826,TX,Texas,Dallas,"Dallas, Texas"
1995,505843,81,320,1413,2543,4357,12,861.334445667925,16.0128735595827,63.2607350502033,279.335683206054,502.725153852085,CO,Colorado,Denver,"Denver, Colorado"
1995,590215,37,242,1076,3593,4948,12,838.338571537491,6.26890201028439,41.0020077429411,182.306447650432,608.761214133833,TX,Texas,El Paso,"El Paso, Texas"
1995,460321,108,332,1965,2939,5344,12,1160.92900389076,23.4618885516846,72.1235833255489,426.876027815372,638.467504198157,TX,Texas,Fort Worth,"Fort Worth, Texas"
1995,388495,71,212,2166,3210,5659,12,1456.64680369117,18.2756534833138,54.5695568797539,557.536133026165,826.265460301934,CA,California,Fresno,"Fresno, California"
1995,1734335,316,837,9222,11885,22260,12,1283.48906064861,18.2202400343648,48.2605724960864,531.731182268708,685.277065849447,TX,Texas,Houston,"Houston, Texas"
1995,373973,82,381,2086,3158,5707,10,1526.04599797312,21.9267166346234,101.879012655994,557.79427926615,844.445989416348,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
1995,679148,86,625,2920,5965,9596,12,1412.94680982643,12.6629247233298,92.0270692102458,429.950467350268,878.306348542586,FL,Florida,Jacksonville,"Jacksonville, Florida"
1995,445549,107,470,3346,5811,9734,12,2184.72042356733,24.0153159360699,105.487836354699,750.983617963456,1304.2336533131,MO,Missouri,Kansas City,"Kansas City, Missouri"
1995,793432,118,571,3712,5122,9523,12,1200.22887909739,14.8720999405116,71.9658395426451,467.840974399823,645.54996521441,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
1995,436034,80,171,2774,2624,5649,12,1295.54117339474,18.3471931087943,39.2171252700477,636.188921047441,601.787933968452,CA,California,Long Beach,"Long Beach, California"
1995,3466211,849,1590,29134,38945,70518,12,2034.44048847574,24.4936041112327,45.8714140599058,840.514325296411,1123.56114500819,CA,California,Los Angeles,"Los Angeles, California"
1995,970545,227,286,3657,9970,14140,12,1456.9133837174,23.3889206579808,29.4679793312005,376.798602846854,1027.25788088136,CA,California,Los Angeles County,"Los Angeles County, California"
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KY,Kentucky,Louisville,"Louisville, Kentucky"
1995,623902,181,785,5779,4294,11039,12,1769.34839125375,29.0109664658873,125.821042407301,926.267266333495,688.249116047072,TN,Tennessee,Memphis,"Memphis, Tennessee"
1995,324654,17,128,507,1986,2638,12,812.557368767981,5.23634392306887,39.4265895384009,156.16625699976,611.728178306751,AZ,Arizona,Mesa,"Mesa, Arizona"
1995,378720,110,198,5676,6943,12927,12,3413.33967046895,29.0452049007182,52.2813688212928,1498.73257287706,1833.28052386988,FL,Florida,Miami,"Miami, Florida"
1995,1098208,160,668,6406,11326,18560,12,1690.02593315656,14.5691890789359,60.8263644045572,583.313907747895,1031.31647192517,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
1995,622467,138,370,3650,2579,6737,12,1082.30637126145,22.1698499679501,59.4409020879822,586.376466543608,414.319152661908,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
1995,357709,96,578,3550,2852,7076,12,1978.14424574165,26.8374572627471,161.583857269456,992.426805028669,797.296126180778,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
1995,794575,20,215,1015,1109,2359,12,296.888273605387,2.51706887329705,27.0584903879432,127.741245319825,139.571469024321,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1995,523681,105,487,2675,6109,9376,12,1790.4029361386,20.0503741781734,92.9955449978136,510.807151682035,1166.54986528058,TN,Tennessee,Nashville,"Nashville, Tennessee"
1995,NA,21606,NA,NA,NA,1798792,NA,684.5,8.2,NA,NA,NA,NA,NA,National,"National, NA"
1995,487179,363,487,5349,4677,10876,12,2232.4443377075,74.5106008263903,99.9632578579947,1097.95372953268,960.016749490434,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1995,260232,102,216,5480,4573,10371,12,3985.29004887946,39.1957945218113,83.0028589873651,2105.81327430908,1757.27812106121,NJ,New Jersey,Newark,"Newark, New Jersey"
1995,368771,138,325,3880,3980,8323,0,2256.956214019,37.4215976852844,88.1305742588219,1052.14347115147,1079.26057092342,CA,California,Oakland,"Oakland, California"
1995,466232,227,473,1603,3724,6027,12,1292.70406149728,48.6882067296968,101.451637811218,343.820243998696,798.743972957669,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
1995,179649,19,141,1048,2564,3772,12,2099.64987280753,10.5761791048099,78.4863817778,583.359773781095,1427.22753814382,FL,Florida,Orlando,"Orlando, Florida"
1995,1529848,432,773,13612,7043,21860,12,1428.90012602559,28.23809947132,50.5278955817833,889.761597230575,460.372533741914,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1995,1085706,214,411,3693,7272,11590,12,1067.5081467727,19.7106767393751,37.8555520555288,340.147332703329,669.794585274467,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1995,354780,58,243,2077,1096,3474,12,979.19837645865,16.3481594227409,68.4931506849315,585.433226224703,308.923840126275,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1995,458623,43,426,2298,6066,8833,12,1925.98277888375,9.3758926176838,92.8867501193791,501.065145010172,1322.65499113651,OR,Oregon,Portland,"Portland, Oregon"
1995,640535,127,361,3812,3626,7926,12,1237.40310833912,19.8271757202963,56.3591372836769,595.127510596611,566.089284738539,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1995,375845,57,158,2129,1936,4280,12,1138.76731099256,15.1658263379851,42.0386063403797,566.456917080179,515.105961234019,CA,California,Sacramento,"Sacramento, California"
1995,175765,27,148,564,636,1375,12,782.294541006458,15.361420077945,84.2033396865132,320.88299718374,361.84678405826,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
1995,999900,142,658,2345,2033,5178,12,517.851785178518,14.2014201420142,65.8065806580658,234.523452345235,203.320332033203,TX,Texas,San Antonio,"San Antonio, Texas"
1995,1157771,91,346,3244,7396,11077,12,956.752242023682,7.85993084988309,29.8850118028522,280.19357886836,638.813720502586,CA,California,San Diego,"San Diego, California"
1995,738371,99,304,6469,4031,10903,12,1476.62895752948,13.4078938636539,41.171714490412,876.117832363405,545.931516812009,CA,California,San Francisco,"San Francisco, California"
1995,822845,38,387,1209,5015,6649,12,808.050118795156,4.61812370495051,47.0319440477854,146.929251560136,609.470799482284,CA,California,San Jose,"San Jose, California"
1995,371425,204,273,5136,6839,12452,12,3352.4937739786,54.9236050346638,73.5007067375648,1382.78252675506,1841.2869354513,MO,Missouri,St. Louis,"St. Louis, Missouri"
1995,289882,47,277,2626,5785,8735,12,3013.29506488847,16.2134937664291,95.556122836188507,905.885843205166,1995.63960508069,FL,Florida,Tampa,"Tampa, Florida"
1995,449981,65,292,1192,3878,5427,12,1206.05092215005,14.4450543467391,64.8916287576587,264.900073558661,861.814165486987,AZ,Arizona,Tucson,"Tucson, Arizona"
1995,377152,30,255,947,3127,4359,12,1155.76743594095,7.95435262175462,67.6119972849143,251.092397760054,829.108688274224,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
1995,554e3,361,292,6864,7228,14745,12,2661.5523465704,65.1624548736462,52.7075812274368,1238.98916967509,1304.69314079422,DC,NA,Washington,"Washington, NA"
1995,311675,41,203,895,1046,2185,12,701.050774043475,13.1547284831956,65.1319483436272,287.158097377075,335.605999839576,KS,Kansas,Wichita,"Wichita, Kansas"
1996,426736,70,375,1998,3824,6267,12,1468.58947920963,16.4035844175322,87.8763450939222,468.205166660418,896.104383037756,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
1996,298632,17,156,618,1687,2478,12,829.783814192719,5.69262503683463,52.2382062203649,206.943663103753,564.909319831766,TX,Texas,Arlington,"Arlington, Texas"
1996,413123,196,392,4805,8306,13699,12,3315.96159013175,47.4434974571738,94.8869949143476,1163.09186368224,2010.53923407799,GA,Georgia,Atlanta,"Atlanta, Georgia"
1996,262168,11,193,559,866,1629,12,621.357297610692,4.19578285679412,73.6169173964786,213.222056086174,330.322541271246,CO,Colorado,Aurora,"Aurora, Colorado"
1996,537484,40,270,1376,2135,3821,12,710.904882749998,7.44208199685944,50.2340534788012,256.007620691965,397.221126582373,TX,Texas,Austin,"Austin, Texas"
1996,716446,330,641,10393,8145,19509,12,2723.02448474833,46.0606940369546,89.4694087202664,1450.63270644263,1136.86167554847,MD,Maryland,Baltimore,"Baltimore, Maryland"
1996,721218,34,274,2427,4673,7408,12,1027.15129128779,4.714247287228,37.9912869617785,336.514063708892,647.931693329895,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
1996,2754118,789,2752,26860,37097,67498,12,2450.80276153745,28.6480099981192,99.9230969769632,975.266854942308,1346.96479962006,IL,Illinois,Chicago,"Chicago, Illinois"
1996,360457,32,315,1774,1800,3921,12,1087.78578304763,8.87761924445912,87.3890644376444,492.153016864702,499.366082500825,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
1996,496049,103,643,4062,2823,7631,12,1538.35608982177,20.7640777423198,129.624291148657,818.870716401001,569.097004529794,OH,Ohio,Cleveland,"Cleveland, Ohio"
1996,640297,89,571,3318,2238,6216,12,970.799488362432,13.8997996242369,89.177366128531,518.19702419346,349.525298416204,OH,Ohio,Columbus,"Columbus, Ohio"
1996,1060585,217,740,6122,9201,16280,12,1535.00190932363,20.4604062852105,69.7728140601649,577.228604968013,867.54008401024,TX,Texas,Dallas,"Dallas, Texas"
1996,516224,64,358,1327,2083,3832,12,742.313414331763,12.3977188197372,69.3497396479048,257.058951152988,403.507004711133,CO,Colorado,Denver,"Denver, Colorado"
1996,602951,30,245,1195,3668,5138,12,852.142213878076,4.9755286913862,40.6334843129873,198.19189287355,608.341308000153,TX,Texas,El Paso,"El Paso, Texas"
1996,470254,68,319,1692,2905,4984,12,1059.85276042309,14.4602704070566,67.8356802919273,359.805551893232,617.751257830874,TX,Texas,Fort Worth,"Fort Worth, Texas"
1996,392049,69,216,2087,3089,5461,12,1392.93812763201,17.599840836222,55.0951539220863,532.331417756454,787.911715117243,CA,California,Fresno,"Fresno, California"
1996,1772143,261,1002,8276,12917,22456,12,1267.16636298538,14.7279310981112,56.5417124915992,467.005202176122,728.891517219547,TX,Texas,Houston,"Houston, Texas"
1996,376531,114,424,2600,4280,7418,12,1970.09011210232,30.2763915852878,112.606930106684,690.514194050423,1136.69259635993,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
1996,690367,85,681,2792,6207,9765,12,1414.46505988844,12.3122918679485,98.6431854361521,404.422575238967,899.087007345369,FL,Florida,Jacksonville,"Jacksonville, Florida"
1996,448474,104,412,2881,5488,8885,12,1981.16278758635,23.1897501304423,91.8670870552139,642.400674286581,1223.70527611411,MO,Missouri,Kansas City,"Kansas City, Missouri"
1996,831303,161,475,3650,4123,8409,12,1011.54452708579,19.3671862124881,57.1392139809432,439.069749537774,495.968377354587,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
1996,440023,95,158,2431,2385,5069,12,1151.98523713533,21.5897805341993,35.9072139410894,552.471120827775,542.017121832268,CA,California,Long Beach,"Long Beach, California"
1996,3498139,711,1463,25189,35477,62840,12,1796.38373432274,20.325092856516,41.8222374811292,720.068585039074,1014.16781894602,CA,California,Los Angeles,"Los Angeles, California"
1996,979425,165,279,3222,9106,12772,12,1304.03042601526,16.8466191898308,28.4861015391684,328.968527452332,929.729177833933,CA,California,Los Angeles County,"Los Angeles County, California"
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KY,Kentucky,Louisville,"Louisville, Kentucky"
1996,631626,161,789,5970,5615,12535,12,1984.56048357731,25.4897676789746,124.915693780813,945.179584120983,888.975437996536,TN,Tennessee,Memphis,"Memphis, Tennessee"
1996,340818,18,110,506,1825,2459,12,721.499451320059,5.28141119307079,32.2752906243215,148.466336871879,535.476412630788,AZ,Arizona,Mesa,"Mesa, Arizona"
1996,384976,124,201,5139,6526,11990,12,3114.47986367981,32.2098000914343,52.2110469224056,1334.88840862807,1695.1706080379,FL,Florida,Miami,"Miami, Florida"
1996,1116511,135,788,6348,11754,19025,0,1703.96888163216,12.0912377934476,70.5770028239758,568.556870465226,1052.74377054951,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
1996,627139,130,281,3353,2210,5974,12,952.579890582471,20.7290568757484,44.8066537083485,534.65021311065,352.393966887723,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
1996,361595,83,516,3242,2967,6808,12,1882.76939670073,22.953857215946,142.701088234074,896.583193904783,820.531257345926,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
1996,799302,12,154,983,1016,2165,12,270.861326507378,1.50130989288154,19.2668102919798,122.982302058546,127.11090426397,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1996,530059,89,487,2910,6535,10021,12,1890.54426016726,16.7905836897402,91.8765646843087,548.995489181393,1232.88162261182,TN,Tennessee,Nashville,"Nashville, Tennessee"
1996,NA,19645,NA,NA,NA,1688540,NA,636.6,7.4,NA,NA,NA,NA,NA,National,"National, NA"
1996,488300,351,390,5700,4580,11021,12,2257.01413065738,71.8820397296744,79.8689330329715,1167.31517509728,937.947982797461,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1996,261909,92,179,4219,4271,8761,12,3345.05496183789,35.1267043133302,68.3443486096316,1610.86484236891,1630.71906654601,NJ,New Jersey,Newark,"Newark, New Jersey"
1996,372145,93,322,3622,4131,8168,12,2194.84340781147,24.9902591731717,86.5254134813043,973.27654543256,1110.05118972444,CA,California,Oakland,"Oakland, California"
1996,469632,67,477,1478,3286,5308,12,1130.24666121559,14.2664895066776,101.568887980376,314.714499863723,699.696783864813,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
1996,182616,13,165,1080,2744,4002,12,2191.48376922066,7.11876286853288,90.3535287159942,591.404915231962,1502.60656240417,FL,Florida,Orlando,"Orlando, Florida"
1996,1528403,420,644,13188,5938,20190,12,1320.98667694319,27.4796634133798,42.1354839005158,862.861431180127,388.510098449166,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1996,1139793,186,460,3757,6126,10529,12,923.764227364092,16.3187526156065,40.3582053934355,329.621255789428,537.466013565621,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1996,354308,47,206,1565,1032,2850,12,804.384885466882,13.2652946024363,58.1415040021676,441.70608623006,291.272000632218,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1996,467906,51,402,2057,5325,7835,12,1674.48162665151,10.8996251383825,85.9146922672503,439.618213914761,1138.04909533111,OR,Oregon,Portland,"Portland, Oregon"
1996,644346,132,296,3466,3413,7307,12,1134.01805862068,20.4858880166867,45.9380519162065,537.909756559364,529.684362128422,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1996,379283,43,154,1874,1636,3707,12,977.370459524946,11.3371809440444,40.6029271019265,494.090164863703,431.340186615271,CA,California,Sacramento,"Sacramento, California"
1996,180180,20,152,591,738,1501,12,833.055833055833,11.1000111000111,84.3600843600844,328.005328005328,409.59040959041,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
1996,1021477,117,637,2350,1637,4741,12,464.131840462389,11.4540023906559,62.3606796824598,230.059022376422,160.258136012852,TX,Texas,San Antonio,"San Antonio, Texas"
1996,1168364,79,368,2998,6703,10148,12,868.564933530989,6.76159142185141,31.4970334587509,256.598114971019,573.708193679367,CA,California,San Diego,"San Diego, California"
1996,745127,82,298,5539,3967,9886,12,1326.75369433667,11.0048354173181,39.9931823702537,743.363211908842,532.392464640256,CA,California,San Francisco,"San Francisco, California"
1996,830374,40,341,1098,4596,6075,12,731.598050998707,4.81710650863346,41.0658329861002,132.229573661988,553.485537841985,CA,California,San Jose,"San Jose, California"
1996,374041,166,269,4086,5682,10203,12,2727.77583206119,44.380161533094,71.9172497132667,1092.39361460375,1519.08480621108,MO,Missouri,St. Louis,"St. Louis, Missouri"
1996,294670,43,264,2671,5711,8689,12,2948.7222995215,14.5925951063902,89.591746699698,906.437709980656,1938.10024773475,FL,Florida,Tampa,"Tampa, Florida"
1996,472385,46,282,1288,3583,5199,12,1100.58532764588,9.73781978682642,59.6970691279359,272.65895403114,758.49148469998,AZ,Arizona,Tucson,"Tucson, Arizona"
1996,379798,31,304,868,3225,4428,12,1165.88291670836,8.16223360839183,80.042548933907,228.542541034971,849.135593131085,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
1996,543e3,397,260,6444,6310,13411,12,2469.79742173112,73.1123388581952,47.8821362799263,1186.74033149171,1162.06261510129,DC,NA,Washington,"Washington, NA"
1996,312706,24,227,823,1298,2372,12,758.539970451478,7.67494067910433,72.5921472565285,263.186507454286,415.086375061559,KS,Kansas,Wichita,"Wichita, Kansas"
1997,431027,49,270,1729,3629,5677,12,1317.08686462797,11.368197351906,62.6410874492781,401.13496370297,841.942616123816,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
1997,303487,12,127,527,1754,2420,12,797.398241110822,3.95404086501234,41.8469324880473,173.648294655125,577.948973102637,TX,Texas,Arlington,"Arlington, Texas"
1997,420865,150,366,4751,7563,12830,12,3048.48348045098,35.6408824682499,86.9637532225298,1128.86555071104,1797.01329404916,GA,Georgia,Atlanta,"Atlanta, Georgia"
1997,266967,17,223,501,917,1658,12,621.050541827267,6.36782823345207,83.530923297636,187.663643821146,343.488146475032,CO,Colorado,Aurora,"Aurora, Colorado"
1997,546223,40,283,1284,1920,3527,12,645.706973159314,7.32301642369508,51.8103411976427,235.068827200612,351.504788337364,TX,Texas,Austin,"Austin, Texas"
1997,719587,312,480,8629,7995,17416,12,2420.27718677519,43.358204080952,66.7049293553108,1199.16007376453,1111.05397957439,MD,Maryland,Baltimore,"Baltimore, Maryland"
1997,724348,23,254,2477,4544,7298,12,1007.52676890114,3.17526934567363,35.0660179913522,341.962703010155,627.322778553955,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
1997,2765852,757,2545,25289,36519,65110,12,2354.06666734156,27.369504948204,92.0150463582289,914.329472437426,1320.35264359771,IL,Illinois,Chicago,"Chicago, Illinois"
1997,360875,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
1997,496624,77,638,3837,2692,7244,12,1458.64879667515,15.5046876510197,128.467411965592,772.6167080125,542.059989046039,OH,Ohio,Cleveland,"Cleveland, Ohio"
